"ts";"val"
"2019-12-28T07:09:25.346";92.0
"2019-12-28T07:10:26.415";92.0
"2019-12-28T07:11:26.880";92.0
"2019-12-28T07:12:27.682";93.0
"2019-12-28T07:13:28.616";93.0
"2019-12-28T07:14:29.153";92.0
"2019-12-28T07:18:37.313";93.0
"2019-12-28T07:19:37.793";93.0
"2019-12-28T07:20:38.565";92.0
"2019-12-28T07:21:39.393";92.0
"2019-12-28T07:22:40.111";92.0
"2019-12-28T07:23:40.968";92.0
"2019-12-28T07:24:42.073";91.0
"2019-12-28T07:25:44.139";92.0
"2019-12-28T07:26:43.488";91.0
"2019-12-28T07:27:43.946";92.0
"2019-12-28T07:28:44.676";92.0
"2019-12-28T07:29:45.641";91.0
"2019-12-28T07:30:52.041";91.0
"2019-12-28T07:32:47.734";92.0
"2019-12-28T07:33:50.693";92.0
"2019-12-28T07:34:49.326";92.0
"2019-12-28T07:35:50.033";92.0
"2019-12-28T07:36:50.913";92.0
"2019-12-28T07:37:57.667";92.0
"2019-12-28T07:39:24.830";91.0
"2019-12-28T07:40:25.686";91.0
"2019-12-28T07:41:26.609";92.0
"2019-12-28T07:42:27.480";92.0
"2019-12-28T07:43:28.377";92.0
"2019-12-28T07:44:29.249";92.0
"2019-12-28T07:45:30.113";92.0
"2019-12-28T07:46:30.948";91.0
"2019-12-28T07:48:16.369";91.0
"2019-12-28T07:50:09.802";92.0
"2019-12-28T07:51:10.602";92.0
"2019-12-28T07:52:30.461";92.0
"2019-12-28T07:54:14.076";91.0
"2019-12-28T07:55:14.766";92.0
"2019-12-28T07:56:18.014";92.0
"2019-12-28T07:57:35.821";92.0
"2019-12-28T07:58:36.619";92.0
"2019-12-28T07:59:37.402";92.0
"2019-12-28T08:00:38.192";92.0
"2019-12-28T08:01:39.000";92.0
"2019-12-28T08:02:40.216";92.0
"2019-12-28T08:03:40.522";92.0
"2019-12-28T08:04:41.376";92.0
"2019-12-28T08:05:41.965";92.0
"2019-12-28T08:07:06.033";93.0
"2019-12-28T08:08:09.961";92.0
"2019-12-28T08:09:10.703";92.0
